Parcel Number,PropTypeDescription,Acreage,SpecificPropTypeDescription,NbhdCode2,Land Value,Total Value,TotGLA,Tot Bsmt,EffYearBuilt_Weighted,Quality_Weighted,Main_StyleDesc,FullBaths_Total,HalfBaths_Total,BsmtFinishPct_Weighted,Laundry_Count,KitchenCount,CarportArea,CarportCapacity,GarageArea,GarageCapacity,Count_DetGarage,SqFt_DetGarage,Count_ DetCarport,SqFt_DetCarport,Count_Barn,Sqft_Barn,Count_Guest_House,SqFt_Guest_House,Count_Pools,SqFt_Pools,Count_Recreational_Courts,SqFt_Recreational_Courts,Count_Shed,SqFt_Shed,Count_Gazebo_Pavilion,SqFt_Gazebo_Pavilion,Sold Price,Sold Date,Concessions Amount,segment,List Number,Adj_Price,ln_Price,ln_GLA,Time_1,Time_2,Time_3,Trended_Price
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,2025-02-05,0.0,Land Sales,108371.0,360000.0,12.793859310432293,7.53689712956617,27.92378449408673,0.2956636005256242,8.869908015768726,363716.34667535935
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351900.0,2025-06-30,0.0,Land Sales,109758.0,351900.0,12.771102323309677,7.53689712956617,27.92378449408673,0.2956636005256242,13.633377135348226,353927.07912934583
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349900.0,2025-05-02,0.0,Land Sales,109759.0,349900.0,12.765402678355779,7.53689712956617,27.92378449408673,0.2956636005256242,11.695137976346912,352564.3066584677
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,2025-06-27,0.0,Land Sales,110098.0,350000.0,12.765688433465597,7.53689712956617,27.92378449408673,0.2956636005256242,13.534822601839684,352049.1021956551
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,2025-02-05,0.0,Residential,108371.0,360000.0,12.793859310432293,7.53689712956617,27.92378449408673,0.2956636005256242,8.869908015768726,359199.28629731043
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351900.0,2025-06-30,0.0,Residential,109758.0,351900.0,12.771102323309677,7.53689712956617,27.92378449408673,0.2956636005256242,13.633377135348226,351462.04550238233
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349900.0,2025-05-02,0.0,Residential,109759.0,349900.0,12.765402678355779,7.53689712956617,27.92378449408673,0.2956636005256242,11.695137976346912,349325.0164393406
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,2025-06-27,0.0,Residential,110098.0,350000.0,12.765688433465597,7.53689712956617,27.92378449408673,0.2956636005256242,13.534822601839684,349557.3126176536
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,2025-02-05,0.0,Land Sales,108371.0,360000.0,12.793859310432293,7.53689712956617,27.92378449408673,0.2956636005256242,8.869908015768726,363716.34667535935
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351900.0,2025-06-30,0.0,Land Sales,109758.0,351900.0,12.771102323309677,7.53689712956617,27.92378449408673,0.2956636005256242,13.633377135348226,353927.07912934583
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349900.0,2025-05-02,0.0,Land Sales,109759.0,349900.0,12.765402678355779,7.53689712956617,27.92378449408673,0.2956636005256242,11.695137976346912,352564.3066584677
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,2025-06-27,0.0,Land Sales,110098.0,350000.0,12.765688433465597,7.53689712956617,27.92378449408673,0.2956636005256242,13.534822601839684,352049.1021956551
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,2025-02-05,0.0,Residential,108371.0,360000.0,12.793859310432293,7.53689712956617,27.92378449408673,0.2956636005256242,8.869908015768726,359199.28629731043
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351900.0,2025-06-30,0.0,Residential,109758.0,351900.0,12.771102323309677,7.53689712956617,27.92378449408673,0.2956636005256242,13.633377135348226,351462.04550238233
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349900.0,2025-05-02,0.0,Residential,109759.0,349900.0,12.765402678355779,7.53689712956617,27.92378449408673,0.2956636005256242,11.695137976346912,349325.0164393406
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,2025-06-27,0.0,Residential,110098.0,350000.0,12.765688433465597,7.53689712956617,27.92378449408673,0.2956636005256242,13.534822601839684,349557.3126176536
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,2025-02-05,0.0,Land Sales,108371.0,360000.0,12.793859310432293,7.53689712956617,27.92378449408673,0.2956636005256242,8.869908015768726,363716.34667535935
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351900.0,2025-06-30,0.0,Land Sales,109758.0,351900.0,12.771102323309677,7.53689712956617,27.92378449408673,0.2956636005256242,13.633377135348226,353927.07912934583
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349900.0,2025-05-02,0.0,Land Sales,109759.0,349900.0,12.765402678355779,7.53689712956617,27.92378449408673,0.2956636005256242,11.695137976346912,352564.3066584677
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,2025-06-27,0.0,Land Sales,110098.0,350000.0,12.765688433465597,7.53689712956617,27.92378449408673,0.2956636005256242,13.534822601839684,352049.1021956551
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,2025-02-05,0.0,Residential,108371.0,360000.0,12.793859310432293,7.53689712956617,27.92378449408673,0.2956636005256242,8.869908015768726,359199.28629731043
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351900.0,2025-06-30,0.0,Residential,109758.0,351900.0,12.771102323309677,7.53689712956617,27.92378449408673,0.2956636005256242,13.633377135348226,351462.04550238233
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349900.0,2025-05-02,0.0,Residential,109759.0,349900.0,12.765402678355779,7.53689712956617,27.92378449408673,0.2956636005256242,11.695137976346912,349325.0164393406
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,2025-06-27,0.0,Residential,110098.0,350000.0,12.765688433465597,7.53689712956617,27.92378449408673,0.2956636005256242,13.534822601839684,349557.3126176536
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,2025-02-05,0.0,Land Sales,108371.0,360000.0,12.793859310432293,7.53689712956617,27.92378449408673,0.2956636005256242,8.869908015768726,363716.34667535935
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351900.0,2025-06-30,0.0,Land Sales,109758.0,351900.0,12.771102323309677,7.53689712956617,27.92378449408673,0.2956636005256242,13.633377135348226,353927.07912934583
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349900.0,2025-05-02,0.0,Land Sales,109759.0,349900.0,12.765402678355779,7.53689712956617,27.92378449408673,0.2956636005256242,11.695137976346912,352564.3066584677
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,2025-06-27,0.0,Land Sales,110098.0,350000.0,12.765688433465597,7.53689712956617,27.92378449408673,0.2956636005256242,13.534822601839684,352049.1021956551
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,2025-02-05,0.0,Residential,108371.0,360000.0,12.793859310432293,7.53689712956617,27.92378449408673,0.2956636005256242,8.869908015768726,359199.28629731043
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351900.0,2025-06-30,0.0,Residential,109758.0,351900.0,12.771102323309677,7.53689712956617,27.92378449408673,0.2956636005256242,13.633377135348226,351462.04550238233
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349900.0,2025-05-02,0.0,Residential,109759.0,349900.0,12.765402678355779,7.53689712956617,27.92378449408673,0.2956636005256242,11.695137976346912,349325.0164393406
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,2025-06-27,0.0,Residential,110098.0,350000.0,12.765688433465597,7.53689712956617,27.92378449408673,0.2956636005256242,13.534822601839684,349557.3126176536
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,2025-02-05,0.0,Land Sales,108371.0,360000.0,12.793859310432293,7.53689712956617,27.92378449408673,0.2956636005256242,8.869908015768726,363716.34667535935
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351900.0,2025-06-30,0.0,Land Sales,109758.0,351900.0,12.771102323309677,7.53689712956617,27.92378449408673,0.2956636005256242,13.633377135348226,353927.07912934583
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349900.0,2025-05-02,0.0,Land Sales,109759.0,349900.0,12.765402678355779,7.53689712956617,27.92378449408673,0.2956636005256242,11.695137976346912,352564.3066584677
20410005000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,2025-06-27,0.0,Land Sales,110098.0,350000.0,12.765688433465597,7.53689712956617,27.92378449408673,0.2956636005256242,13.534822601839684,352049.1021956551
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369900.0,2025-09-03,0.0,Residential,112100.0,369900.0,12.820987977820545,7.53689712956617,27.92378449408673,0.2956636005256242,15.768725361366622,369602.20410621125
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348900.0,2025-09-24,0.0,Residential,112101.0,348900.0,12.762540627174866,7.53689712956617,27.92378449408673,0.2956636005256242,16.45860709592641,348668.66288425174
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366900.0,2025-11-24,0.0,Residential,112642.0,366900.0,12.812844610343374,7.53689712956617,27.92378449408673,0.2956636005256242,18.462549277266753,366808.13346212317
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366900.0,2025-11-24,0.0,Residential,112642.0,366900.0,12.812844610343374,7.53689712956617,27.92378449408673,0.2956636005256242,18.462549277266753,366808.13346212317
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369900.0,2025-09-03,0.0,Land Sales,112100.0,369900.0,12.820987977820545,7.53689712956617,27.92378449408673,0.2956636005256242,15.768725361366622,371276.6512983936
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348900.0,2025-09-24,0.0,Land Sales,112101.0,348900.0,12.762540627174866,7.53689712956617,27.92378449408673,0.2956636005256242,16.45860709592641,349968.9989291555
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366900.0,2025-11-24,0.0,Land Sales,112642.0,366900.0,12.812844610343374,7.53689712956617,27.92378449408673,0.2956636005256242,18.462549277266753,367324.01968686434
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $360,060.00 ",1876.0,400.0,2024.0,3.0,End: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366900.0,2025-11-24,0.0,Land Sales,112642.0,366900.0,12.812844610343374,7.53689712956617,27.92378449408673,0.2956636005256242,18.462549277266753,367324.01968686434
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369900.0,2025-09-03,0.0,Residential,112100.0,369900.0,12.820987977820545,7.53689712956617,27.92378449408673,0.2956636005256242,15.768725361366622,369602.20410621125
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348900.0,2025-09-24,0.0,Residential,112101.0,348900.0,12.762540627174866,7.53689712956617,27.92378449408673,0.2956636005256242,16.45860709592641,348668.66288425174
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366900.0,2025-11-24,0.0,Residential,112642.0,366900.0,12.812844610343374,7.53689712956617,27.92378449408673,0.2956636005256242,18.462549277266753,366808.13346212317
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366900.0,2025-11-24,0.0,Residential,112642.0,366900.0,12.812844610343374,7.53689712956617,27.92378449408673,0.2956636005256242,18.462549277266753,366808.13346212317
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369900.0,2025-09-03,0.0,Land Sales,112100.0,369900.0,12.820987977820545,7.53689712956617,27.92378449408673,0.2956636005256242,15.768725361366622,371276.6512983936
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348900.0,2025-09-24,0.0,Land Sales,112101.0,348900.0,12.762540627174866,7.53689712956617,27.92378449408673,0.2956636005256242,16.45860709592641,349968.9989291555
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366900.0,2025-11-24,0.0,Land Sales,112642.0,366900.0,12.812844610343374,7.53689712956617,27.92378449408673,0.2956636005256242,18.462549277266753,367324.01968686434
20410006000,Res PUD,0.02,CONDOMINIUM / TOWNHOUSE,C," $15,000.00 "," $344,883.00 ",1876.0,400.0,2024.0,3.0,Int: Two Story,3.0,1.0,1.0,1.0,1.0,0.0,0.0,450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366900.0,2025-11-24,0.0,Land Sales,112642.0,366900.0,12.812844610343374,7.53689712956617,27.92378449408673,0.2956636005256242,18.462549277266753,367324.01968686434
