MLS #,Acres,Basement Finished,Under Contract Date,Effective Date Of The Listing Agreement,List Price,Basement Square Feet,Sold Concessions,Sold Date,Sold Price,Sold Terms,Tax ID,Total Bedrooms,Total Full Bathrooms,Total Half Bathrooms,Total Three-quarter Bathrooms,Total Fireplaces,Total Kitchens,Total Laundry Rooms,Total Square Feet,Year Built,Road Condition,Accessability,Address
108297,0.25,0.0,2024-10-11,2024-09-05,395000,0,0,2024-11-07,392500.0,CONV,A-1035-0010-0000,3,2,0,0,0,1,1,1518,2024,Paved,,52 E 4930 N
108307,0.41,100.0,2024-09-07,2024-09-06,850000,1805,0,2024-09-12,830000.0,CASH,D-0759-0006-0028,6,4,0,0,2,1,1,4238,2002,Paved,Year Round,2240 W 2350 N
108365,0.0,100.0,2024-10-14,2024-09-11,144000,0,0,2024-11-14,136400.0,CONV,A-1181-0204-0000,1,1,0,0,1,1,1,420,1972,,Year Round,651 S Snowflake #204
108329,0.23,100.0,2024-09-13,2024-09-06,375000,1078,0,2024-11-20,375000.0,VA,B-1138-0015-0000,5,1,1,2,2,1,1,3234,1961,Paved,,325 S 600 W
108332,0.03,50.0,2024-10-12,2024-09-07,339900,632,0,2024-10-18,341000.0,CASH,B-1857-1019-0000,3,2,1,0,0,1,1,2187,2023,Paved,Year Round,2979 W Ezra Drive
108345,0.47,100.0,2024-10-17,2024-09-10,529900,1071,10000,2024-11-15,535000.0,CONV,B-1340-0004-0015,5,3,1,0,1,1,1,3213,1992,Paved,,827 E Cottontail Circle
108355,0.42,0.0,2024-09-30,2024-09-11,526900,0,0,2024-11-08,527000.0,CONV,A-0944-0009-0000,3,2,0,0,1,1,1,1985,2017,Paved,Year Round,3744 N 250 E
108368,0.21,0.0,2024-09-09,2024-09-09,467642,0,0,2024-09-11,467642.0,CONV,B-2031-27,3,2,0,0,1,1,1,1625,2024,,Year Round,3987 W 1025 N
108398,4.34,100.0,2024-09-23,2024-09-13,849900,2048,0,2024-10-24,849900.0,CONV,B-1598-0008-0000,6,3,0,0,1,1,1,4096,2005,Paved,Year Round,3527 W 1600 N
108407,0.01,0.0,2024-11-21,2024-09-13,240000,0,0,2024-11-26,235000.0,CASH,B-2043-0013-0000,2,1,1,0,0,1,1,986,2024,Paved,,535 W 2530 Unit 13 N
108408,0.01,0.0,2024-10-09,2024-09-13,240000,0,0,2024-11-04,233000.0,FHA,B-2043-0014-0000,2,1,1,0,0,1,1,986,2024,Paved,,535 W 2530 Unit 14 N
108409,0.01,0.0,2024-10-09,2024-09-13,260000,0,0,2024-10-21,260000.0,CASH,B-2043-0015-0000,3,1,1,0,0,1,1,1270,2024,Paved,Year Round,535 W 2530 Unit 15 N
108451,0.14,0.0,2024-12-01,2024-09-18,365000,1393,0,2024-12-23,364000.0,CASH,B-1135-0001-0009,3,2,0,0,0,1,1,2786,2020,Paved,Year Round,1056 S Fir Street
108467,0.16,0.0,2024-10-09,2024-09-19,335000,0,4500,2024-11-08,338000.0,FHA,B-1565-0057-0000,3,2,0,0,1,1,1,1480,1996,Paved,Year Round,4065 W 75 N
108474,0.03,0.0,2024-11-19,2024-09-19,330000,0,0,2024-12-09,315000.0,CONV,B-1179-0018-0000,3,2,1,0,1,1,1,1734,2020,Paved,Year Round,1549 N Northfield #18
108477,0.11,0.0,2024-11-16,2024-09-20,315000,0,15000,2024-12-05,315000.0,CONV,B-2038-0011-000E,3,2,0,0,0,1,1,1176,2024,Paved,,502 W 2360 N
108478,0.11,0.0,2024-09-24,2024-09-20,315000,0,315000,2024-10-11,315000.0,CONV,B-2038-0012-000W,3,2,0,0,0,1,1,1176,2024,Paved,,490 W 2360 N
108483,0.16,100.0,2024-09-19,2024-09-19,415000,1125,0,2024-09-19,415000.0,CASH,B-0011-0017-0001,6,2,1,0,0,1,1,2250,1978,Paved,,1102 W Brook Street
108488,0.43,100.0,2024-09-24,2024-09-22,350000,432,20000,2024-10-25,370000.0,Utah Hsng,A-0906-0030-0000,5,3,1,0,0,1,1,1971,1999,Paved,Year Round,4484 N Oregon Trail
108495,0.11,0.0,2024-10-23,2024-09-20,329800,1004,10000,2024-12-04,339900.0,FHA,B-1562-0014-0001,4,3,0,0,0,1,1,2008,1997,Paved,Year Round,224 E 820 S
108499,0.34,0.0,2024-09-27,2024-09-23,550000,0,0,2024-11-05,540700.0,CONV,D-1210-0006-00AM,4,2,1,0,0,1,1,2484,2013,Paved,,3843 Native Dancer Drive
108503,0.55,100.0,2024-10-28,2024-09-23,350000,1001,15000,2024-12-02,340000.0,FHA,A-0779-0010-0000,4,2,0,0,0,1,1,2067,1978,Paved,Year Round,4764 N Wagon Wheel Drive
108505,0.29,0.0,2024-11-08,2024-09-23,387800,0,0,2024-11-25,387800.0,CASH,A-1043-0001-0000,3,2,0,0,0,1,1,1427,2024,Paved,Year Round,4981 N Sagewood Lane
108512,2.7,0.0,2024-11-19,2024-09-24,390000,0,1000,2024-12-16,392500.0,FHA,E-0209-0002-000C-07,3,2,0,0,0,1,1,1377,1999,Paved,,4987 W 1525 S
108529,0.42,0.0,2024-11-21,2024-09-25,535000,0,0,2024-12-20,521000.0,CASH,A-0974-0043-0000,4,2,1,0,0,1,1,2741,2022,Paved,,4216 N Prospector Lane
108532,0.06,0.0,2024-10-30,2024-09-25,329900,0,0,2024-12-04,320000.0,CONV,B-1566-0011-0000,2,2,0,0,0,1,1,958,1996,Paved,Year Round,2493 W Pachea Trail
108546,0.02,100.0,2024-09-28,2024-09-26,369000,405,0,2024-11-11,369500.0,CONV,B-2041-0004-000C,4,3,1,0,0,1,1,2272,2024,Paved,Year Round,665 E 2015 #4C N
108553,0.26,0.0,2024-12-02,2024-09-26,489900,0,0,2024-12-27,487000.0,FHA,A-1034-0005-0000,4,2,1,0,0,1,1,2300,2022,Paved,,1067 E Southern Homestead Boulevard
108556,0.3,0.0,2024-09-27,2024-09-26,479900,0,0,2024-10-22,479900.0,CONV,B-2020-0046-0000,3,2,0,0,0,1,1,1796,2024,Paved,Year Round,4483 W 275 N
108568,0.25,0.0,2024-11-07,2024-09-27,395000,0,2000,2024-12-04,385000.0,CONV,B-1736-0007-0000,3,2,0,0,1,1,1,1532,2005,Paved,Year Round,431 W 2675 N
108576,0.03,80.0,2024-10-22,2024-09-27,340990,632,0,2024-12-10,340990.0,CASH,B-1857-1140-0000,3,2,1,0,0,1,1,2187,2024,Paved,Year Round,2958 W Lewis Loop #1140
108577,0.03,80.0,2024-10-22,2024-09-27,340990,632,0,2024-12-03,340990.0,CONV,B-1857-1147-0000,3,2,1,0,0,1,1,2187,2024,Paved,Year Round,2986 W Lewis Loop #1147
108578,0.03,80.0,2024-11-06,2024-09-27,334990,632,0,2024-12-05,334990.0,CONV,B-1857-1141-0000,3,2,1,0,0,1,1,2187,2024,Paved,Year Round,2962 W Lewis Loop #1141
108579,0.03,80.0,2024-11-27,2024-09-27,329990,632,0,2024-12-30,329990.0,CASH,B-1857-1146-0000,3,2,1,0,0,1,1,2187,2024,Paved,Year Round,2984 W Lewis Loop #1146
108588,0.28,0.0,2024-10-14,2024-09-26,619000,0,0,2024-12-16,619000.0,CONV,B-2012-0926-000,3,2,0,0,1,1,1,1984,2024,Paved,Year Round,1795 S Hidden Canyon Road
108596,0.0,0.0,2024-11-19,2024-09-28,249000,0,7360,2024-12-23,245360.0,CONV,A-1176-000B-0301,0,2,0,0,1,1,1,621,1984,Paved,Year Round,464 N Hwy 143 #B301
108603,0.51,100.0,2024-10-01,2024-09-28,750000,1750,0,2024-10-29,750000.0,CONV,D-1213-000E-0006,6,2,1,1,3,1,1,4187,2022,Paved,Year Round,1237 S 4175 W
108615,0.26,0.0,2024-12-09,2024-10-01,475000,0,13000,2024-12-30,455000.0,CONV,B-1798-0005-0000,4,2,0,0,0,1,1,1924,2007,Paved,Year Round,62 S 4100 W
108624,0.78,100.0,2024-10-29,2024-10-01,1695000,2218,0,2024-12-05,1600000.0,CONV,B-1206-010A-0000,6,4,2,0,2,1,1,6000,2023,Paved,Year Round,209 S 2050 W
108629,0.25,0.0,2024-10-08,2024-10-02,489900,0,0,2024-10-29,492400.0,CONV,B-2031-0023-0000,4,2,0,0,1,1,1,1871,2024,Paved,Year Round,1043 N Reese Street
108636,0.37,100.0,2024-10-18,2024-10-02,635000,1796,10000,2024-11-20,620000.0,CONV,A-2056-0014-0000,5,4,2,0,0,1,1,3593,2019,Paved,Year Round,313 S 1125 W
108647,0.02,0.0,2024-10-31,2024-10-02,279990,0,0,2024-12-12,279990.0,CASH,1857-,3,2,0,0,0,1,1,1300,2024,Paved,Year Round,576 S May 1035 Drive
108676,0.45,0.0,2024-11-11,2024-10-04,1600000,0,0,2024-12-16,1500000.0,CASH,B-1811-0027-0000,4,4,1,0,1,1,1,4514,2019,Paved,Year Round,612 E 1225 N Circle
108692,1.3,0.0,2024-11-12,2024-10-07,360000,0,10000,2024-12-12,357500.0,FHA,D-0456-0480-0001,3,2,0,0,1,1,1,1092,1999,Unimproved,Year Round,5418 N 3575 W
108716,0.09,0.0,2024-10-10,2024-10-08,309900,0,6000,2024-11-14,311900.0,FHA,B-1870-0030-0000,3,2,1,0,0,1,1,1588,2007,Paved,,1813 W Clark N Parkway
108734,0.2,50.0,2024-10-22,2024-10-09,350000,25,0,2024-11-25,350000.0,CASH,A-0667-0000-0000,3,2,0,0,1,1,1,1643,1935,Paved,,15 S Main Street
108756,0.2,0.0,2024-12-23,2024-10-10,292900,0,0,2024-12-27,270000.0,CASH,A-0083-0000-0000,2,1,0,0,2,1,1,1088,1910,,Year Round,93 N 100 E
108773,0.57,20.0,2024-10-28,2024-10-11,535000,1428,0,2024-11-27,528000.0,CONV,D-0565-0006-0000,3,2,0,0,0,1,1,2894,2024,Paved,Year Round,4386 N 2600 W
108801,0.16,0.0,2024-11-11,2024-10-14,479900,0,0,2024-11-27,479900.0,CASH,B-2033-0015-0000,3,2,1,0,0,1,1,2368,2024,Paved,Year Round,3344 W Pointe West Way
108845,0.51,0.0,2024-10-22,2024-10-16,280000,0,0,2024-11-12,260500.0,CASH,A-0874-0000-000F-16,4,2,0,0,1,1,1,2360,1982,Paved,,4395 N Apple Blossom Lane
108846,0.0,100.0,2024-11-20,2024-10-16,730000,896,800,2024-12-17,715000.0,CONV,A-1179-0010-0000,3,3,1,0,2,1,1,2688,1986,Paved,,487 S Vasels (fka Brian Head Blvd) #10
108860,0.28,100.0,2024-10-28,2024-10-18,311000,1279,0,2024-11-27,311000.0,FHA,B-1103-0005-0009,3,0,3,0,0,1,1,2799,1979,Paved,Year Round,545 S 225 E
108861,0.02,0.0,2024-10-24,2024-10-17,269000,0,600,2024-11-18,263000.0,VA,B-1386-0054-0000,2,2,1,0,0,1,1,1425,2020,Paved,Year Round,1561 S Quartz #C #C Drive
108869,1.0,0.0,2024-11-01,2024-10-20,335000,0,5000,2024-11-27,330000.0,CONV,E-0171-0001-0048,2,1,0,1,1,1,1,1100,2010,,Year Round,1236 N 6700 W
108895,11.74,0.0,2024-10-25,2024-10-22,709999,0,0,2024-11-26,710000.0,CONV,D-0503-0010-0000,3,2,0,0,0,1,1,1200,2017,,Year Round,6335 N 2300 W
108933,0.74,100.0,2024-11-06,2024-10-25,569900,1512,0,2024-12-09,569900.0,CONV,B-1117-0003-0003,3,3,0,0,1,1,1,3078,1968,Paved,Year Round,420 Sage Drive
108964,0.0,0.0,2024-10-29,2024-10-29,270000,0,5300,2024-12-02,264800.0,CONV,A-1171-0002-000B,2,2,0,0,0,1,1,792,1981,Paved,,561 S Vasels Road #R2-B
108969,0.25,0.0,2024-11-06,2024-10-29,400000,0,750,2024-11-19,395000.0,CASH,A-1035-0015-0000,3,2,0,0,0,1,1,1758,2024,Paved,Year Round,4997 N 75 E
108974,0.36,0.0,2024-11-11,2024-10-29,449900,0,0,2024-12-03,440000.0,CASH,B-0065-0114-0000,3,2,0,0,1,1,1,1638,2019,Paved,Year Round,334 N Foothill Drive
108989,0.02,0.0,2024-10-30,2024-10-30,279990,0,0,2024-11-19,279990.0,CASH,B-1857-1008-0000,3,2,0,0,0,1,1,1300,2022,Paved,Year Round,481 S May 1008 Drive
108990,0.02,0.0,2024-11-27,2024-10-31,293845,0,0,2024-12-30,293845.0,CASH,B-1857-1009-0000,3,2,0,0,0,1,1,1399,2022,Paved,Year Round,485 S May 1009 Drive
109050,0.33,0.0,2024-11-06,2024-11-06,660000,0,0,2024-12-13,690674.0,CONV,B-2012-0817-0000,3,2,1,0,1,1,1,2166,2024,Paved,Year Round,1858 S Harvest Lane
109131,0.02,0.0,2024-11-27,2024-11-12,290990,0,0,2024-12-30,290990.0,CASH,1857-1134-0000,3,2,0,0,0,1,1,1399,2024,Paved,Year Round,580 S May 1134 Drive
109132,0.02,0.0,2024-11-15,2024-11-12,284990,0,0,2024-12-18,284990.0,CASH,1857-1136-0000,3,2,0,0,0,1,1,1399,2024,Paved,Year Round,574 S May 1136 Drive
109133,0.02,0.0,2024-11-15,2024-11-12,284990,0,0,2024-12-18,284990.0,CASH,1857-1137-0000,3,2,0,0,0,1,1,1399,2024,Paved,Year Round,570 S May 1137 Drive
109183,0.02,0.0,2024-12-04,2024-11-19,258000,0,0,2024-12-31,255000.0,CONV,B-1742-0103-0000,3,2,1,0,0,1,1,1365,2006,Paved,Year Round,1148 N Northfield #103
109193,0.26,0.0,2024-12-06,2024-11-20,425000,0,0,2024-12-31,415000.0,CASH,A-0798-0007-0000,3,2,0,0,0,1,1,1758,2024,Paved,,910 E Winchester Drive
109197,1.02,0.0,2024-11-25,2024-11-18,279999,0,0,2024-12-31,270000.0,CASH,E-0258-0023-0000,3,2,0,0,0,1,1,1188,1999,Paved,,3476 S 5175 W
109229,1.0,0.0,2024-12-05,2024-11-21,350000,0,0,2024-12-13,330975.0,CASH,E-0171-0001-0043-08,4,2,0,0,1,1,1,1440,1995,,Year Round,1144 N 6625 W
110442,0.24,30.0,2025-09-24,2025-03-18,565000,1882,0,2025-10-01,560000.0,CASH,B-1857-0027-0081,3,2,0,0,1,1,1,3764,2025,Paved,,502 S Foundation Trail
111419,0.38,0.0,2025-08-26,2025-05-19,574900,0,0,2025-10-01,574900.0,CASH,B-1740-000A-0010,4,2,1,0,1,1,1,2215,2005,Paved,Year Round,1030 S 1850 W
111861,0.03,0.0,2025-09-12,2025-06-17,399900,0,0,2025-10-01,350000.0,CONV,B-2024-0002-0003,3,2,1,0,0,1,1,1852,2021,Paved,Year Round,876 S Lincoln #3 C
111864,0.03,0.0,2025-09-12,2025-06-17,399900,0,0,2025-10-01,350000.0,CONV,B-2024-0002-0004,3,2,1,0,0,1,1,1852,2021,Paved,Year Round,876 S Lincoln #4 D
111859,0.03,0.0,2025-09-12,2025-06-17,399900,0,0,2025-10-01,350000.0,CONV,B-2024-0001-0003,3,2,1,0,0,1,1,1852,2021,,Year Round,875 S Lincoln #3 C
111860,0.03,0.0,2025-09-12,2025-06-17,399900,0,0,2025-10-01,350000.0,CONV,B-2024-0001-0004,3,2,1,0,0,1,1,1852,2021,Paved,Year Round,875 S Lincoln #4 D
111320,0.01,0.0,2025-08-30,2025-05-13,115000,0,500,2025-10-02,105000.0,CONV,A-1172-0003-0000,0,1,0,0,1,1,1,294,1973,Paved,Year Round,226 S Hwy 143 #3-B
111432,0.73,0.0,2025-09-07,2025-05-19,1375000,0,0,2025-10-02,1325000.0,CASH,A-1121-093A-0000,4,0,0,3,2,1,1,3240,2022,Unimproved,Year Round,466 N Elk Drive
112259,0.04,0.0,2025-08-26,2025-07-15,299000,0,4558,2025-10-02,299000.0,CONV,B-1898-0030-0000,3,2,1,0,0,1,1,1538,2018,Paved,Year Round,173 E Fiddlers Canyon #30 Road
112284,0.25,0.0,2025-08-30,2025-07-16,484000,0,0,2025-10-02,470000.0,CONV,B-1857-0027-0084,4,2,1,0,0,1,1,1812,2025,Paved,Year Round,3638 W Bladen Street
112289,0.08,0.0,2025-08-20,2025-07-17,334900,0,4000,2025-10-02,334900.0,CONV,B-1942-0004-000E,3,2,1,0,0,1,1,1715,2017,Paved,,479 W 2150 N
112854,0.03,80.0,2025-09-09,2025-08-27,314990,632,4000,2025-10-02,314990.0,CONV,B-1857-1162-0000,3,2,1,0,0,1,1,2205,2025,Paved,Year Round,2968 W LaGrand #1162 Street
111934,9.5,50.0,2025-08-06,2025-06-20,370000,1056,11100,2025-10-03,383000.0,VA,E-1567-0008-0000,4,1,1,1,0,1,1,2812,1997,,Year Round,1977 W 6000 N
112248,0.36,0.0,2025-09-03,2025-07-12,355000,0,5000,2025-10-03,355000.0,VA,D-0121-0003-0000,3,2,0,0,1,1,1,1720,1967,Paved,,95 E 100 S
112591,0.03,0.0,2025-08-26,2025-08-08,325000,0,0,2025-10-03,315000.0,FHA,B-1577-049A-0000,4,2,1,0,0,1,1,1631,2022,Paved,,280 W 2050 N Street
112706,3.14,0.0,2025-09-08,2025-08-19,450000,0,0,2025-10-03,440000.0,CASH,E-0209-0002-000C-09,3,2,0,0,0,1,1,1182,1995,Paved,,5061 W 1525 S
112836,0.08,0.0,2025-09-10,2025-08-26,289000,0,3000,2025-10-03,289000.0,CONV,B-1867-0032-000N,3,2,0,0,0,1,1,1219,2006,Paved,Year Round,2093 N 550 W
112594,0.02,0.0,2025-08-27,2025-08-09,268800,0,4000,2025-10-04,270800.0,CONV,B-2047-0002-0000,2,2,1,0,0,1,1,1284,2025,Paved,Year Round,3120 W 1625 #2 N
108654,0.95,0.0,2025-09-09,2024-10-03,485000,0,0,2025-10-06,450000.0,CONV,A-0481-0001-0000,4,2,0,0,1,1,1,2196,1980,Paved,Year Round,263 W 300 S
109102,0.0,0.0,2025-08-27,2024-11-09,145000,0,0,2025-10-06,135000.0,CONV,A-1178-0104-0000,0,1,0,0,1,1,1,464,1983,Paved,,150 W Ridge View #104
111009,0.55,100.0,2025-08-26,2025-04-23,995000,900,5000,2025-10-06,975000.0,CONV,A-1115-0003-0033,5,3,1,0,2,1,1,3673,2006,,Year Round,191 Gurr Well Road
112460,0.16,0.0,2025-09-04,2025-07-29,397000,0,0,2025-10-06,397000.0,VA,B-2033-0021-0000,3,2,0,0,0,1,1,1583,2025,Paved,,1126 N Yucca (3325 W) Street
111253,0.27,15.0,2025-09-08,2025-05-08,590000,1932,10000,2025-10-07,590000.0,CONV,B-1857-0027-0115,3,2,1,0,0,1,1,3864,2025,Paved,Year Round,3613 W Bladen Street
112887,0.12,0.0,2025-09-11,2025-08-29,310000,0,0,2025-10-07,316000.0,CONV,B-1837-0009-000W,3,2,0,0,1,1,1,1430,2006,Paved,,4248 W 275 N
113166,0.02,0.0,2025-10-07,2025-09-18,1750,0,0,2025-10-07,1750.0,Other,B-2043-0006-000,3,2,1,0,0,1,1,1518,2024,Paved,Year Round,535 W 2530 N #6
113168,0.02,0.0,2025-10-07,2025-09-18,1750,0,0,2025-10-07,1750.0,Other,B-2043-0010-0000,3,2,1,0,0,1,1,1518,2024,Paved,Year Round,535 W 2530 N #10
109917,0.0,0.0,2025-09-06,2025-02-09,265000,0,0,2025-10-08,250000.0,CONV,A-1176-0003-0013,1,2,0,0,1,1,1,940,1984,Paved,,464 N 143 Hwy #a313
112597,0.03,80.0,2025-08-26,2025-08-09,324990,632,4000,2025-10-08,324990.0,CONV,B-1857-0035-0000,4,2,0,0,0,1,1,2248,2025,,Year Round,2960 W LaGrand 1160 Street
111522,0.34,100.0,2025-09-23,2025-05-27,1100000,722,31000,2025-10-09,999000.0,CONV,A-1184-0012-0000,3,3,1,0,2,1,1,2722,1998,Paved,,427 W Bluebell Court
112227,0.36,0.0,2025-09-19,2025-07-11,860000,0,0,2025-10-09,868487.5,CASH,B-2012-0910-0000,5,2,1,0,1,1,1,3192,2025,,Year Round,1795 S Grace Lane
112382,0.2,0.0,2025-08-06,2025-07-23,535900,1681,8950,2025-10-09,535900.0,CONV,B-2017-0034-0000,3,2,0,0,1,1,1,3531,2025,Paved,,123 N Sterling Dr (Lot 34 Phs 4 Crescent Hills)
110024,0.0,0.0,2025-09-28,2025-02-14,129900,0,0,2025-10-10,129900.0,CASH,A-1176-000B-0209,0,1,0,0,1,1,1,420,1984,Paved,Year Round,464 N Hwy 143 #B209
111238,0.65,90.0,2025-09-09,2025-05-07,694500,2275,0,2025-10-10,729500.0,CONV,B-1857-0027-0064,6,3,1,0,1,1,1,4439,2022,,Year Round,3501 W Sevy Street
111339,0.02,0.0,2025-09-26,2025-05-14,260000,0,0,2025-10-10,252000.0,CASH,B-2040-0018-000E,3,2,1,0,0,1,1,1242,2024,Paved,Year Round,920 S 25 #18E E
112469,2.48,0.0,2025-08-08,2025-07-29,499000,0,0,2025-10-10,485000.0,VA,E-0209-0001-0003-06,3,2,0,0,1,1,1,1357,1997,,Year Round,5337 W 1275 S
112507,0.33,0.0,2025-09-16,2025-08-01,599000,0,0,2025-10-10,585000.0,CONV,B-2028-0002-0000,4,2,0,0,1,1,1,2136,2025,Paved,,3880 W 925 N
112566,0.2,0.0,2025-08-20,2025-08-07,525000,1643,7500,2025-10-13,525000.0,CONV,B-2017-0033-0000,3,2,0,0,1,1,1,3454,2025,Paved,,141 N Sterling Dr (Lot 33 Phs 4 Crescent Hills)
109100,0.0,0.0,2025-09-14,2024-11-09,174900,0,0,2025-10-14,160000.0,CASH,A-1178-0220-0000,1,1,0,0,1,1,1,624,1983,Paved,,150 W Ridge View #220 Street
111652,0.03,0.0,2025-08-31,2025-06-03,339900,0,700,2025-10-14,332000.0,CONV,B-2021-0058-0000,3,2,1,0,1,1,1,1734,2023,Paved,Year Round,668 E Fiddlers Cove #58 Drive
111901,9.51,0.0,2025-09-12,2025-06-19,269900,0,10000,2025-10-14,269900.0,FHA,E-1567-0023-0000,3,2,0,0,0,1,1,1201,1998,,Year Round,1926 W 6000 N
109256,0.16,0.0,2025-09-09,2024-11-26,365000,0,0,2025-10-15,365000.0,FHA,B-2042-0008-000W,3,2,1,0,0,1,1,1651,2024,Paved,,4571 W 300 N
109904,0.02,0.0,2025-09-12,2025-02-07,229999,0,0,2025-10-15,228000.0,CONV,B-1960-0004-000A,3,2,1,0,0,1,1,1258,2007,Paved,Year Round,920 S 25 #4A E
109934,0.0,0.0,2025-09-15,2025-02-11,375000,0,0,2025-10-15,360000.0,Other,A-1173-0008-0000,2,2,0,0,1,1,1,930,1981,Paved,Year Round,407 S Vasels #8 Road
110597,0.26,10.0,2025-03-27,2025-03-27,563445,1640,0,2025-10-15,581576.0,CASH,A-0990-0044-0000,3,2,0,0,1,1,1,3458,2025,Paved,,1094 E 4240 (Lot 44 Phs 4 Settlers Square) N
112524,1.01,0.0,2025-09-09,2025-08-04,329000,0,10000,2025-10-15,334000.0,FHA,E-0258-0015-0000,3,2,0,0,1,1,1,1188,2006,Paved,Year Round,5222 W 3600 S
112660,0.4,15.0,2025-09-10,2025-08-14,799000,1918,0,2025-10-15,750000.0,CONV,B-1113-0012-0008,6,3,1,0,2,1,1,5727,2008,Paved,Year Round,1945 W 150 S
109129,0.43,0.0,2025-09-02,2024-11-13,347000,0,7000,2025-10-16,343000.0,CONV,A-0840-0007-0007,3,2,0,0,0,1,1,1250,1998,Paved,,4510 N Quickdraw Lane
109161,1.29,0.0,2025-09-22,2024-11-15,560000,0,0,2025-10-16,524000.0,CASH,D-0456-0935-0000,3,2,0,0,1,1,1,1580,2022,,Year Round,5377 N 4400 W
108834,0.3,0.0,2025-07-18,2024-10-15,878000,0,0,2025-10-17,0.0,CONV,B-2012-0917-0000,5,3,1,0,1,1,1,3166,2024,Paved,Year Round,1758 S Grace Lane
111390,0.0,100.0,2025-08-24,2025-05-17,234900,0,0,2025-10-17,225400.0,CASH,A-1171-0007-000C,2,2,0,0,1,1,1,834,1984,Paved,Year Round,561 S Vasels #r7-c
112107,2.62,100.0,2025-10-02,2025-07-02,249000,0,750,2025-10-17,249000.0,CASH,C-1135-0004-0022-011,1,1,0,0,1,1,1,570,1998,,Seasonal,786 N 800 W
112598,0.03,80.0,2025-09-09,2025-08-09,324990,632,5000,2025-10-17,326265.0,VA,B-1857-1158-0000,3,2,1,0,0,1,1,2205,2025,Paved,Year Round,2954 W LaGrand #1158 Street
112646,0.25,100.0,2025-09-12,2025-08-14,399800,1382,10000,2025-10-17,399800.0,FHA,B-1340-0004-0012,4,3,0,0,0,1,1,2764,1993,Paved,,2205 N Bandtail Circle
113178,0.31,0.0,2025-09-19,2025-09-19,499995,0,0,2025-10-17,497800.0,CASH,B-1779-0012-0000,3,2,0,0,1,1,1,2087,2005,Paved,Year Round,1190 E Nichols Canyon Road
110486,0.03,0.0,2025-09-09,2025-03-21,324900,0,0,2025-10-20,309566.0,CASH,B-2053-0004-0000,3,2,1,0,1,1,1,1716,2025,Paved,,51 S 4375 #4 W
110485,0.03,0.0,2025-09-09,2025-03-21,319900,0,0,2025-10-20,309566.0,C for Deed,B-2053-0003-0000,3,2,1,0,1,1,1,1716,2025,Paved,,51 S 4375 #3 W
112556,0.39,0.0,2025-09-18,2025-08-07,325000,0,7000,2025-10-20,325000.0,CONV,A-0150-0000-0000,3,2,0,0,3,1,1,1645,1863,,Year Round,49 N Main
112903,0.92,100.0,2025-09-09,2025-09-02,424900,792,0,2025-10-20,399999.0,FHA,D-0300-0033-0000,3,3,0,0,3,1,1,2328,2005,Paved,,4533 S 2275 E
112977,3.0,0.0,2025-09-16,2025-09-06,519900,0,14000,2025-10-20,519900.0,CONV,D-1139-0005-0047,3,2,0,0,1,1,1,1662,1994,Paved,,1686 S Cross Hollow Drive
112990,0.0,0.0,2025-09-19,2025-09-08,300000,0,1500,2025-10-20,320000.0,CONV,A-1150-0002-0001-110,2,2,0,0,1,1,1,1222,1978,Paved,Year Round,312 S Highway 143 #5B
113041,0.28,0.0,2025-09-15,2025-09-12,479900,0,0,2025-10-20,482900.0,CASH,A-0990-0002-0000,3,2,0,0,1,1,1,1743,2022,Paved,,1021 E 4290 N (Lot 2 Phs 4 Settlers Square)
113113,0.03,0.0,2025-09-16,2025-09-16,319900,0,0,2025-10-20,309566.0,CASH,B-2053-0006-0000,3,2,1,0,1,1,1,1716,2025,Paved,,51 S 4375 #6 W
113115,0.03,0.0,2025-09-16,2025-09-16,319900,0,0,2025-10-20,309566.0,CASH,B-2053-0009-0000,3,2,1,0,1,1,1,1716,2025,Paved,,51 S 4375 #9 W
113116,0.03,0.0,2025-09-16,2025-09-16,324900,0,0,2025-10-20,309566.0,CASH,B-2053-0005-0000,3,2,1,0,1,1,1,1716,2025,Paved,,51 S 4375 #5 W
113117,0.03,0.0,2025-09-16,2025-09-16,324900,0,0,2025-10-20,309566.0,CASH,B-2053-0007-0000,3,2,1,0,1,1,1,1716,2025,Paved,,51 S 4375 #7 W
113118,0.03,0.0,2025-09-16,2025-09-16,324900,0,0,2025-10-20,309566.0,CASH,B-2053-0008-0000,3,2,1,0,1,1,1,1716,2025,Paved,,51 S 4375 #8 W
113449,0.1,0.0,2025-10-14,2025-10-08,550000,0,0,2025-10-20,550000.0,CASH,1103-0113-0000,5,4,0,0,0,2,2,2103,2025,Paved,Year Round,599 S 75 E
108843,0.35,0.0,2025-09-26,2024-10-17,563900,1782,20000,2025-10-21,563900.0,CONV,D-0535-0004-0000,3,2,0,0,0,1,1,3564,2024,Paved,Year Round,2390 W 5190 Lot 4 N
110686,0.2,100.0,2025-10-01,2025-04-02,1099999,638,20000,2025-10-21,1000000.0,CONV,A-1151-0001-0004,5,4,0,0,2,1,1,3927,1998,Paved,,338 W Ridge View
112627,0.3,0.0,2025-09-12,2025-08-12,435000,0,0,2025-10-21,417000.0,CONV,A-0917-0132-0000,4,2,1,0,0,1,1,1921,2021,Paved,Year Round,2123 E Mountain View Loop
