List Number,Sold Date,Sold Price,Basement SqFt,Year Built,Lot Acres,Total Bedrooms,Full Baths,Half Baths,Garage Type,Zoned,Subdivision,Parcel Number,Garage Capacity,Photo URL,Bsmt % Finish,Fireplaces2,Kitchens,Laundry,Concessions4,Road Condition,Accessability,Address,GLA,Adjusted SP
112117,9/19/2025,395000,0,2005,0.21,4,2,0,Attach,R-1,Cedar Meadows,B-1803-0016-0000,2,http://cdn.photos.sparkplatform.com/icb/20250706174301609932000000.jpg,0,0,1,1,11500,Paved,,141 N 4200 W,1651,383500
112118,9/2/2025,665000,935,2014,0.47,2,2,0,None,Residential,Mountair Evergreen E,A-1138-0055-0000,0,http://cdn.photos.sparkplatform.com/icb/20250706190506889905000000.jpg,0.25,1,1,1,0,,Year Round,556 N Half Circle Drive,1401,665000
112123,9/18/2025,222000,624,1979,0.13,2,1,1,Carpor,Residential,Bramblewood,B-1161-0001-0012,1,http://cdn.photos.sparkplatform.com/icb/20250728210237513436000000.jpg,1,0,1,1,7000,Paved,Year Round,422 N Cedar Boulevard,624,215000
112140,8/19/2025,438000,0,2025,0.26,3,2,0,Attach,R-1-11,Settlers Square,A-0990-0042-0000,3,http://cdn.photos.sparkplatform.com/icb/20250702153737860102000000.jpg,0,1,1,1,0,Paved,,1130 E 4240 (Lot 42 Phs 4 Settlers Square) N,1541,438000
112147,9/19/2025,424900,0,2026,0.31,3,2,1,Attach,R1,Valley Gate Estates,A-0798-0027-0000,3,http://cdn.photos.sparkplatform.com/icb/20250708192852726824000000.jpg,0,0,1,1,0,Paved,Year Round,829 E Remington lot 27 Road,1576,424900
112157,8/12/2025,261000,0,2007,0.02,3,2,1,None,R,Cedar Park,B-1891-0024-0000,0,http://cdn.photos.sparkplatform.com/icb/20250703211230571365000000.jpg,0,0,1,1,0,,Year Round,370 W 1425 #24 N,1365,261000
112161,9/25/2025,424900,0,2026,0.3,3,2,1,Attach,R1,Valley Gate Estates,A-0798-0029-0000,3,http://cdn.photos.sparkplatform.com/icb/20250709184738693802000000.jpg,0,0,1,1,0,Paved,Year Round,5018 N Remington lot 29 Road,1576,424900
112164,9/4/2025,395000,0,2021,0.12,3,2,0,Attach,R-1,Crescent Heights,B-1895-0037-0000,2,http://cdn.photos.sparkplatform.com/icb/20250707211841544954000000.jpg,0,1,1,1,0,Paved,Year Round,773 S Eastgate Drive,1419,395000
112170,11/12/2025,730000,0,2025,5,4,2,1,Attach,R2,Cedar City,D-0502-0004-0000,3,http://cdn.photos.sparkplatform.com/icb/20250709182603118063000000.jpg,0,0,1,1,0,,Year Round,2427 W 5500 N,2428,730000
112173,9/11/2025,528315,1939,2025,0.29,3,2,0,Attach,Residential,Old Sorrel Ranch,B-1857-0027-0127,3,http://cdn.photos.sparkplatform.com/icb/20250802204303503062000000.jpg,0,0,1,1,0,,Year Round,571 S Cedar Creek Drive 127,1792,528315
112193,8/20/2025,315000,0,2025,0.11,3,2,0,Attach,Residential,Sage Springs,B-2038-0008-000E,1,http://cdn.photos.sparkplatform.com/icb/20250710192537234917000000.jpg,0,0,1,1,10000,Paved,Year Round,582 W 2360 N,1154,305000
112194,9/30/2025,303000,0,2022,0.03,3,2,1,Attach,R3,Shadow Cove,B-2021-0035-0000,2,http://cdn.photos.sparkplatform.com/icb/20250710172104846729000000.jpg,0,1,1,1,3030,Paved,Year Round,668 E Fiddlers Cove #35 Drive,1711,299970
112195,9/15/2025,650000,445,1978,1.32,2,2,1,Attach,Residential,Cedar Breaks Mtn,A-1210-0055-0000,2,http://cdn.photos.sparkplatform.com/icb/20250812141039300310000000.jpg,1,2,1,1,12000,Paved,,444 E Steam Engine Drive,1770,638000
112200,11/3/2025,691372,1894,2025,0.3,7,4,0,Attach,R-2-1,Black Sage,B-1877-0110-0000,3,http://cdn.photos.sparkplatform.com/icb/20251104165527978160000000.jpg,1,0,2,2,15000,Paved,Year Round,2062 S Serenity Drive,1885,676372
112202,8/21/2025,400000,1134,1966,0.22,3,2,1,Carpor,Residential,Not Applicable,B-1111-0001-0003,2,http://cdn.photos.sparkplatform.com/icb/20250710204523976530000000.jpg,1,1,1,1,10000,Paved,Year Round,694 S 300 E,1134,390000
112213,9/26/2025,916500,572,2006,0.33,4,3,0,Attach,Residential,Not Applicable,A-1150-0005-0009,2,http://cdn.photos.sparkplatform.com/icb/20250711000013805594000000.jpg,1,1,1,1,1500,Paved,,288 W Ridge View Street,1296,915000
112218,8/29/2025,360000,0,1997,0.58,3,2,0,Attach,Res,Mid Valley Estates,D-0518-0081-0000,2.5,http://cdn.photos.sparkplatform.com/icb/20250711174944827636000000.jpg,0,1,1,1,0,Paved,Year Round,5317 N 2700 W,1140,360000
112223,11/10/2025,1005217,0,2025,0.42,5,3,1,Attach,R,Saddleback Ridge,B-2012-0908-0000,3,http://cdn.photos.sparkplatform.com/icb/20250712014558627401000000.jpg,0,1,1,1,0,Paved,Year Round,1827 S Grace Lane,3887,1005217
112227,10/9/2025,868487.5,0,2025,0.36,5,2,1,Attach,R,Saddleback Ridge,B-2012-0910-0000,3,http://cdn.photos.sparkplatform.com/icb/20250712023732019923000000.jpg,0,1,1,1,0,,Year Round,1795 S Grace Lane,3192,868487.5
112239,8/18/2025,458000,1020,1993,0.36,4,3,0,Attach,Residential,FA Thorley,D-0223-0001-0060,2,http://cdn.photos.sparkplatform.com/icb/20250712210134062847000000.jpg,1,1,1,1,0,Paved,Year Round,411 S Ridge Road,1620,458000
112242,7/14/2025,515785,0,2025,0.5,3,2,0,Attach,R,Peak View,D-0565-0003-0000,2,http://cdn.photos.sparkplatform.com/icb/20250714153527040208000000.jpg,0,0,1,1,0,Paved,Year Round,4419 N 2600 W,2101,515785
112248,10/3/2025,355000,0,1967,0.36,3,2,0,Attach,Residential,County Subs,D-0121-0003-0000,2,http://cdn.photos.sparkplatform.com/icb/20250714185019800916000000.jpg,0,1,1,1,5000,Paved,,95 E 100 S,1720,350000
112253,9/26/2025,276174,0,2022,0.03,3,2,1,Attach,Residential,Cedar Bend,B-1958-0019-000D,2,http://cdn.photos.sparkplatform.com/icb/20250714230915310506000000.jpg,0,0,1,1,0,,Year Round,3059 N 175 E,1420,276174
112254,10/23/2025,335000,0,1994,0.5,3,2,0,Carpor,R1/2,Mid Valley Estates,D-0518-0043-0001-02,1,http://cdn.photos.sparkplatform.com/icb/20250715230214262449000000.jpg,0,0,1,1,0,Paved,,5243 N 2900 W,1404,335000
112259,10/2/2025,299000,0,2018,0.04,3,2,1,Attach,Res,Stone Gate,B-1898-0030-0000,2,http://cdn.photos.sparkplatform.com/icb/20250715011943799178000000.jpg,0,0,1,1,4558,Paved,Year Round,173 E Fiddlers Canyon #30 Road,1538,294442
112264,11/13/2025,579000,0,2025,0.34,3,2,1,Attach,R-1,Saddleback Ridge,B-2012-0409-0000,3,http://cdn.photos.sparkplatform.com/icb/20250715160703132581000000.jpg,0,1,1,1,0,Paved,Year Round,2787 W Rock Ridge Road,1922,579000
112485,9/26/2025,303000,0,2025,0.03,3,2,1,Attach,R3,Cedar Reserve,B-2047-0032-0000,2,http://cdn.photos.sparkplatform.com/icb/20250731210132021456000000.jpg,0,0,1,1,0,Paved,Year Round,3143 W 1625 #32 N,1650,303000
112274,9/15/2025,399245,0,2025,0.18,3,2,0,Attach,Res,Red Hills,A-0007-0017-0010,2,http://cdn.photos.sparkplatform.com/icb/20250716125132396191000000.jpg,0,1,1,1,0,Paved,Year Round,57 S 500 E,1657,399245
112277,9/24/2025,940000,2187,2025,0.39,5,3,1,Attach,R1,Saddleback Ridge,B-2012-0301-0000,3,http://cdn.photos.sparkplatform.com/icb/20250715210031843771000000.jpg,0.65,1,1,1,0,Paved,Year Round,2817 W Oak Springs Road,2330,940000
112279,8/27/2025,329900,0,2005,0.13,3,2,0,Attach,Cc,Southern View,B-1791-0030-0001,2,http://cdn.photos.sparkplatform.com/icb/20250716160519327747000000.jpg,0,0,1,1,0,Paved,Year Round,1413 S Southern View Drive,1290,329900
112281,7/15/2025,626010.51,0,2025,0.26,3,2,0,Attach,R,Saddleback Ridge,B-2012-0213-0000,3,http://cdn.photos.sparkplatform.com/icb/20250716180313603374000000.jpg,0,1,1,1,0,Paved,Year Round,1932 S Oak Springs Circle,2010,626010.51
112284,10/2/2025,470000,0,2025,0.25,4,2,1,Attach,R,Old Sorrel Ranch,B-1857-0027-0084,3,http://cdn.photos.sparkplatform.com/icb/20250716204416137554000000.jpg,0,0,1,1,0,Paved,Year Round,3638 W Bladen Street,1812,470000
112289,10/2/2025,334900,0,2017,0.08,3,2,1,Attach,R2-2,Sage Springs,B-1942-0004-000E,2,http://cdn.photos.sparkplatform.com/icb/20250716161730287179000000.jpg,0,0,1,1,4000,Paved,,479 W 2150 N,1715,330900
112388,9/24/2025,119000,0,1983,0,0,1,0,Bsmt,R3,Copper Chase Condos,A-1178-0132-0000,1,http://cdn.photos.sparkplatform.com/icb/20250722225544511557000000.jpg,0,0,1,1,0,Paved,Year Round,150 W Ridge View #132,464,119000
112396,9/22/2025,170000,0,2007,0.02,3,2,1,Carpor,Residential,Trailside,B-1960-0004-000B,1,http://cdn.photos.sparkplatform.com/icb/20250724004715668915000000.jpg,0,0,1,1,0,Paved,,920 S 25 #4b E,1258,170000
112399,8/29/2025,610000,380,1920,6.16,4,2,0,None,R-5,Not Applicable,D-0636-0024-0001,0,http://cdn.photos.sparkplatform.com/icb/20250724172308428190000000.jpg,1,2,1,1,0,,Year Round,3290 N Meadow Lark Lane,2122,610000
112400,8/28/2025,329990,0,2025,0.13,3,2,0,Attach,Residential,Pointe West,B-2033-0031-000S,2,http://cdn.photos.sparkplatform.com/icb/20250724193331753462000000.jpg,0,0,1,1,0,Paved,Year Round,1162 N Sage 1082 N Street,1363,329990
112401,9/9/2025,332990,0,2025,0.13,3,2,0,Attach,Residential,Pointe West,B-2033-0026-000N,2,http://cdn.photos.sparkplatform.com/icb/20250724202712862553000000.jpg,0,0,1,1,0,,Year Round,3311 W Pointe West 1083 Way,1363,332990
112441,9/18/2025,325000,0,2019,0.03,3,2,1,Attach,Residential,Sycamore Trail,B-1848-0003-0024,2,http://cdn.photos.sparkplatform.com/icb/20250728152039971954000000.jpg,0,1,1,1,0,Paved,,3060 W 1725 #24 N,1672,325000
112444,8/26/2025,384300,0,2020,0.41,3,2,0,Attach,R-1,Iron Mountain,A-0974-0044-0000,2,http://cdn.photos.sparkplatform.com/icb/20250728181129084220000000.jpg,0,0,1,1,0,Paved,Year Round,4234 N Prospector Lane,1435,384300
112445,11/7/2025,550000,0,2018,5.01,3,2,0,Attach,R-5,Golden West,E-0231-0015-0000,2,http://cdn.photos.sparkplatform.com/icb/20250729153437536415000000.jpg,0,1,1,1,0,Paved,Year Round,7945 W 1800 S,1533,550000
112448,9/25/2025,320000,0,2017,0.1,3,2,1,Attach,R2,Gemini Meadows,B-1870-0047-000N,2,http://cdn.photos.sparkplatform.com/icb/20250729144134555197000000.jpg,0,0,1,1,0,Paved,Year Round,2834 N Clark Parkway,1577,320000
112449,9/26/2025,300000,0,1995,0.5,2,2,0,None,Residential,Mid Valley Estates,D-0518-0013-0000,0,http://cdn.photos.sparkplatform.com/icb/20250729053206001362000000.jpg,0,0,1,1,9000,Paved,,5066 N 2900 W,1152,291000
112460,10/6/2025,397000,0,2025,0.16,3,2,0,Attach,R-2-1,Pointe West,B-2033-0021-0000,2,http://cdn.photos.sparkplatform.com/icb/20250909172603848595000000.jpg,0,0,1,1,0,Paved,,1126 N Yucca (3325 W) Street,1583,397000
112463,9/5/2025,337000,0,1994,0.16,3,2,0,Attach,R1,Rocking Horse,B-1379-0050-0000,2,http://cdn.photos.sparkplatform.com/icb/20250729233158990467000000.jpg,0,1,1,1,1536,Paved,Year Round,747 W 1350 S,1382,335464
112466,9/5/2025,300000,1059,1934,0.3,4,3,0,None,R-3-M,Not Applicable,B-0320-0000-0000,0,http://cdn.photos.sparkplatform.com/icb/20250729232940631465000000.jpg,0.75,0,2,1,0,Paved,Year Round,285 S 100 E,1974,300000
112469,10/10/2025,485000,0,1997,2.48,3,2,0,Attach,Res,Meadows Ranch East,E-0209-0001-0003-06,2,http://cdn.photos.sparkplatform.com/icb/20250729223304039983000000.jpg,0,1,1,1,0,,Year Round,5337 W 1275 S,1357,485000
112479,9/9/2025,334990,632,2025,0.03,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1179-0000,2,http://cdn.photos.sparkplatform.com/icb/20250730234310473117000000.jpg,1,0,1,1,4000,Paved,Year Round,602 S Rockwell 1179 Lane,1573,330990
112497,9/30/2025,329000,0,2006,0.12,3,2,0,Attach,R,Southern View,B-1791-0037-0001,2,http://cdn.photos.sparkplatform.com/icb/20250802164849389278000000.jpg,0,0,1,1,9000,Paved,,1438 S Northern View Dr Drive,1290,320000
112500,9/29/2025,324990,632,2025,0.03,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1178-0000,2,http://cdn.photos.sparkplatform.com/icb/20250801192643418929000000.jpg,0.8,0,1,1,4000,Paved,Year Round,598 S Rockwell #1178 Lane,1573,320990
112501,9/9/2025,334990,632,2025,0.03,4,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1177-0000,2,http://cdn.photos.sparkplatform.com/icb/20250801193706491545000000.jpg,0.8,0,1,1,0,Paved,Year Round,594 S Rockwell #1177 Lane,1616,334990
112507,10/10/2025,585000,0,2025,0.33,4,2,0,Attach,Residential,Iron Crest,B-2028-0002-0000,3,http://cdn.photos.sparkplatform.com/icb/20250825184732398473000000.jpg,0,1,1,1,0,Paved,,3880 W 925 N,2136,585000
112524,10/15/2025,334000,0,2006,1.01,3,2,0,None,Residential,Rainbow Meadows,E-0258-0015-0000,0,http://cdn.photos.sparkplatform.com/icb/20250804194303306820000000.jpg,0,1,1,1,10000,Paved,Year Round,5222 W 3600 S,1188,324000
112526,9/19/2025,279900,624,1979,0.1,2,1,1,Carpor,R-2,Bramblewood,B-1161-0003-0006-01,1,http://cdn.photos.sparkplatform.com/icb/20250805162236653940000000.jpg,1,0,1,1,10000,Paved,Year Round,384 W Bramblewood Drive,624,269900
112537,10/30/2025,775000,0,2025,0.3,5,3,1,Attach,R-1,Saddleback Ridge,B-2012-0410-0000,5,http://cdn.photos.sparkplatform.com/icb/20250905171302612433000000.jpg,0,1,1,1,0,Paved,Year Round,2773 W Rock Ridge Road,2941,775000
112552,9/26/2025,370000,0,1996,1.24,3,2,0,None,R,Spring Creek,D-1188-000B-0008,0,http://cdn.photos.sparkplatform.com/icb/20250806232247325814000000.jpg,0,0,1,1,11000,Paved,Year Round,1502 S 4200 W,1560,359000
112554,9/26/2025,324990,0,2025,0.13,3,2,0,Attach,Residential,Pointe West,B-2033-0038-000E,2,http://cdn.photos.sparkplatform.com/icb/20250806232527890369000000.jpg,0,0,1,1,0,Paved,Year Round,3293 W Indigo 1085 N Street,1363,324990
112556,10/20/2025,325000,0,1863,0.39,3,2,0,None,Residential,Not Applicable,A-0150-0000-0000,0,http://cdn.photos.sparkplatform.com/icb/20250806215338390331000000.jpg,0,3,1,1,7000,,Year Round,49 N Main,1645,318000
112566,10/13/2025,525000,1643,2025,0.2,3,2,0,Attach,R-2-1,Crescent Hills,B-2017-0033-0000,2,http://cdn.photos.sparkplatform.com/icb/20251014203939897676000000.jpg,0,1,1,1,7500,Paved,,141 N Sterling Dr (Lot 33 Phs 4 Crescent Hills),1811,517500
112570,9/10/2025,330000,1372,1972,0.21,5,3,0,Attach,R,Westwood,B-0006-0029-0012,1,http://cdn.photos.sparkplatform.com/icb/20250807204846543089000000.jpg,0.9,1,1,1,0,Paved,Year Round,282 N 1500 W,1372,330000
112571,9/30/2025,405000,0,2025,0.11,4,2,1,Attach,R-2,Old Farm,B-2049-0010-000W,2,http://cdn.photos.sparkplatform.com/icb/20250807221326014437000000.jpg,0,0,1,1,0,Paved,,138 W 2725 N,1600,405000
112572,9/30/2025,405000,0,2025,0.11,4,2,1,Attach,R-2,Old Farm,B-2049-0010-000E,2,http://cdn.photos.sparkplatform.com/icb/20250807221950823304000000.jpg,0,0,1,1,0,Paved,,132 W 2725 N,1600,405000
112573,11/7/2025,980000,0,2025,1.01,4,2,1,Attach,R-1,4 B Ranch,B-2044-0015-0000,3,http://cdn.photos.sparkplatform.com/icb/20250807224847867014000000.jpg,0,2,1,1,10000,Paved,Year Round,"1878 S 4450 Lot 15, 4B Ranch W",2566,970000
112576,11/4/2025,800000,1972,2005,1.04,4,2,1,Attach,Res,Ski View Estates,C-1115-0006-0034,1,http://cdn.photos.sparkplatform.com/icb/20250808042138276586000000.jpg,1,2,1,1,0,,Year Round,1231 N Aspen Drive,1661,800000
112587,9/12/2025,296500,0,2019,0.04,3,2,1,Attach,R,Cedar Edge,B-1386-0016-0000,2,http://cdn.photos.sparkplatform.com/icb/20250808153725411516000000.jpg,0,1,1,1,6000,Paved,Year Round,1577 S 1450 W #C,1620,290500
112591,10/3/2025,315000,0,2022,0.03,4,2,1,Attach,R-2,Northfield,B-1577-049A-0000,2,http://cdn.photos.sparkplatform.com/icb/20250808203923929744000000.jpg,0,0,1,1,0,Paved,,280 W 2050 N Street,1631,315000
112594,10/4/2025,270800,0,2025,0.02,2,2,1,Attach,R3,Cedar Reserve,B-2047-0002-0000,1,http://cdn.photos.sparkplatform.com/icb/20250809183849540415000000.jpg,0,0,1,1,4000,Paved,Year Round,3120 W 1625 #2 N,1284,266800
112597,10/8/2025,324990,632,2025,0.03,4,2,0,Attach,Residential,Old Sorrel Ranch,B-1857-1160-0000,2,http://cdn.photos.sparkplatform.com/icb/20250809230412693277000000.jpg,0.8,0,1,1,4000,,Year Round,2960 W LaGrand 1160 Street,1616,320990
112598,10/17/2025,326265,632,2025,0.03,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1158-0000,2,http://cdn.photos.sparkplatform.com/icb/20250809232927866083000000.jpg,0.8,0,1,1,5000,Paved,Year Round,2954 W LaGrand #1158 Street,1573,321265
112599,11/18/2025,309990,632,2025,0.03,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1159-0000,2,http://cdn.photos.sparkplatform.com/icb/20250809232959831786000000.jpg,0.8,0,1,1,9000,,Year Round,2958 W LaGrand 1159 Street,1573,300990
112609,11/14/2025,402400,1019,2025,0.11,4,2,1,Attach,R2-2,Liberty Cove at Jefferson,B-2026-009B-0000,2,http://cdn.photos.sparkplatform.com/icb/20250811195727457281000000.jpg,1,0,1,1,0,Paved,Year Round,722 S Liberty Cove Drive,1147,402400
112615,11/21/2025,325000,0,1993,0.19,3,2,0,Detach,R-2-2,Pinewood Estates,B-1157-0001-0003,4,http://cdn.photos.sparkplatform.com/icb/20250830170731056991000000.jpg,0,1,2,1,550,Paved,Year Round,437 Bristlecone Drive,1452,324450
112622,9/18/2025,395000,0,2025,0.41,3,2,0,Attach,Residential,Village Green,A-0916-0002-001B,2,http://cdn.photos.sparkplatform.com/icb/20250812185516734654000000.jpg,0,0,1,1,5000,,Year Round,4890 N Green Acres Circle,1366,390000
112627,10/21/2025,417000,0,2021,0.3,4,2,1,Attach,R1,The Ridge,A-0917-0132-0000,3,http://cdn.photos.sparkplatform.com/icb/20250812180112336875000000.jpg,0,0,1,1,0,Paved,Year Round,2123 E Mountain View Loop,1921,417000
112636,9/15/2025,167500,0,1984,0,1,1,1,Bsmt,R3/Nightly Rent,Not Applicable,A-1197-000A-0202,1,http://cdn.photos.sparkplatform.com/icb/20250812224026664972000000.jpg,0,0,1,1,0,Paved,Year Round,223 Hunter Ridge #a202,478,167500
112642,11/24/2025,366900,405,2025,0.02,4,3,1,Attach,R3-M,Fiddlers Cove PUD,B-2041-0006-000D,2,http://cdn.photos.sparkplatform.com/icb/20250813202409633429000000.jpg,1,0,1,1,0,Paved,Year Round,665 E 2015 6D N,1867,366900
112645,10/24/2025,401300,0,2025,0.17,3,2,0,Attach,Residential,Hawks Landing,A-0845-0011-0002,2,http://cdn.photos.sparkplatform.com/icb/20250922144416032488000000.jpg,0,0,1,1,5000,Paved,Year Round,3973 N Hawks Landing Loop,1432,396300
112646,10/17/2025,399800,1382,1993,0.25,4,3,0,Attach,Residential,Fiddlers Canyon,B-1340-0004-0012,2,http://cdn.photos.sparkplatform.com/icb/20250814151316957237000000.jpg,1,0,1,1,10000,Paved,,2205 N Bandtail Circle,1382,389800
112657,9/22/2025,421500,0,1994,0.17,4,3,0,Attach,Residential,Rocking Horse,B-1379-0089-0000,2,http://cdn.photos.sparkplatform.com/icb/20250814171811383405000000.jpg,0,1,1,1,0,Paved,Year Round,1349 S 625 W,1905,421500
112660,10/15/2025,750000,1918,2008,0.4,6,3,1,Attach,R-1,Smith,B-1113-0012-0008,4,http://cdn.photos.sparkplatform.com/icb/20250814173625633652000000.jpg,0.15,2,1,1,0,Paved,Year Round,1945 W 150 S,3809,750000
112679,11/6/2025,548000,0,2019,0.36,4,2,0,Attach,Residential,Temple View Heights,B-1990-0003-0000,2,http://cdn.photos.sparkplatform.com/icb/20250815180519838803000000.jpg,0,0,1,1,0,Paved,Year Round,163 S KINGSBURY Drive,2256,548000
112687,9/25/2025,307500,281,1924,0.39,3,1,0,None,R,Not Applicable,A-0442-0001-0000,0,http://cdn.photos.sparkplatform.com/icb/20250818035329701183000000.jpg,1,1,1,1,0,Paved,,24 S 500 W,1123,307500
112696,11/3/2025,365000,400,1949,0.19,4,3,0,Detach,R-2-2,Max N Lunt,B-1118-0014-0000,1,http://cdn.photos.sparkplatform.com/icb/20250818203925506999000000.jpg,0.8,1,1,1,0,Paved,,245 S 800 W,1512,365000
113041,10/20/2025,482900,0,2022,0.28,3,2,0,Attach,R-1-11,Settlers Square,A-0990-0002-0000,2,http://cdn.photos.sparkplatform.com/icb/20250912200319016556000000.jpg,0,1,1,1,0,Paved,,1021 E 4290 N (Lot 2 Phs 4 Settlers Square),1743,482900
113079,11/7/2025,336000,827,1931,0.3,4,2,0,Carpor,Residential,Not Applicable,B-0310-0000-0000,0,http://cdn.photos.sparkplatform.com/icb/20250912221028054996000000.jpg,1,0,1,1,1500,Paved,,270 S 100 E,827,334500
113081,11/7/2025,455000,0,2025,0.26,4,2,0,Attach,R-1-11,Settlers Square,A-0990-0046-0000,2,http://cdn.photos.sparkplatform.com/icb/20250915160821736361000000.jpg,0,0,1,1,5000,Paved,,1068 E 4240 (Lot 46 Phs 4 Settlers Square) N,1800,450000
113096,10/23/2025,615000,0,2022,0.39,4,3,0,Attach,Residemtial,The Canyon at Eagle Ridge,B-2001-0034-0000,3,http://cdn.photos.sparkplatform.com/icb/20250915222242733252000000.jpg,0,1,1,1,0,Paved,Year Round,2988 W 2025 S Circle,2345,615000
112700,9/11/2025,242500,0,2008,0.02,3,2,1,None,R-3-M,Cedar Park,B-1917-0031-0000,0,http://cdn.photos.sparkplatform.com/icb/20250812152442015693000000.jpg,0,0,1,1,0,Paved,,340 W 1425 #106 N,1365,242500
112702,11/4/2025,528950,1546,2025,0.2,3,2,0,Attach,R-2-1,Crescent Hills,B-2017-0032-0000,3,http://cdn.photos.sparkplatform.com/icb/20251104222250116899000000.jpg,0,1,1,1,9950,Paved,,159 N Sterling Dr (Lot 32 Phs 4 Crescent Hills),1698,519000
112706,10/3/2025,440000,0,1995,3.14,3,2,0,None,R - 2 Acres,Spring Creek,E-0209-0002-000C-09,0,http://cdn.photos.sparkplatform.com/icb/20250819200301281490000000.jpg,0,0,1,1,0,Paved,,5061 W 1525 S,1182,440000
112721,9/22/2025,320000,0,2003,0.05,3,2,0,Attach,R-3,Eagle Point Estates,B-1472-00A4-0066,2,http://cdn.photos.sparkplatform.com/icb/20250820145735428205000000.jpg,0,1,1,1,0,Paved,,195 E Fiddlers Canyon #66,1616,320000
112730,9/25/2025,298700,0,2007,0.05,3,2,0,Attach,R3M,Country Meadows,B-1808-0027-0000,2,http://cdn.photos.sparkplatform.com/icb/20250820172302349162000000.jpg,0,1,1,1,7500,Paved,Year Round,1477 N 400 W,1706,291200
112748,10/28/2025,415000,0,2000,0.52,4,2,0,Attach,R1,Garden Park Estates,A-0876-0000-000Q-21,2,http://cdn.photos.sparkplatform.com/icb/20250821151024427172000000.jpg,0,1,1,1,0,Paved,Year Round,4355 N Maple Lane,1650,415000
112774,9/4/2025,304800,0,2025,0.03,3,2,1,Attach,R3,Cedar Reserve,B-2047-0009-0000,2,http://cdn.photos.sparkplatform.com/icb/20250731204125090230000000.jpg,0,0,1,1,9000,Paved,Year Round,3152 W 1625 #9 N,1650,295800
112825,10/27/2025,385500,0,1991,0.28,3,2,0,Attach,R1,Cove Heights,B-1176-0007-0004,2,http://cdn.photos.sparkplatform.com/icb/20250826161503825583000000.jpg,0,1,1,1,7500,Paved,,79 N Cove Drive,1222,378000
112852,10/23/2025,324990,632,2025,0.03,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1163-0000,2,http://cdn.photos.sparkplatform.com/icb/20250828173330667542000000.jpg,0,0,1,1,4000,Paved,Year Round,2974 W Lagrand 1163 Street,1573,320990
112854,10/2/2025,314990,632,2025,0.03,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1162-0000,2,http://cdn.photos.sparkplatform.com/icb/20250828000332984435000000.jpg,0.8,0,1,1,4000,Paved,Year Round,2968 W LaGrand #1162 Street,1573,310990
112855,10/21/2025,324990,632,2025,0.03,4,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1161-0000,2,http://cdn.photos.sparkplatform.com/icb/20250828182928949691000000.jpg,0.8,0,1,1,4000,Paved,Year Round,2964 W LaGrand #1161 Street,1616,320990
112882,11/10/2025,565000,1624,2012,0.2,6,3,0,Attach,R-1,Hidden Hills Cove,B-1975-0009-0000,3,http://cdn.photos.sparkplatform.com/icb/20250829170551363793000000.jpg,1,1,1,1,0,Paved,,345 S 3450 W,1624,565000
